279000,287
280000,188
281000,258
282000,98
283000,408
284000,288
285000,110
286000,281
287000,330
288000,434
289000,307
290000,398
291000,191
292000,396
293000,359
294000,135
295000,162
296000,453
297000,171
298000,98
299000,457
300000,321
301000,497
302000,142
303000,389
304000,198
305000,447
306000,262
307000,150
308000,346
309000,366
310000,384
311000,468
312000,78
313000,275
314000,148
315000,138
316000,301
317000,473
318000,345
319000,326
320000,410
321000,250
322000,289
323000,84
324000,399
325000,138
326000,417
327000,130
328000,99
329000,89
330000,498
331000,491
332000,436
333000,403
334000,255
335000,456
336000,65
337000,97
338000,96
339000,88
340000,454
341000,338
342000,134
343000,478
344000,476
345000,184
346000,448
347000,217
348000,438
349000,383
350000,78
351000,399
352000,445
353000,332
354000,195
355000,472
356000,197
357000,154
358000,463
359000,198
360000,277
361000,394
362000,201
363000,270
364000,219
365000,318
366000,428
367000,77
368000,395
369000,411
370000,420
371000,321
372000,471
373000,212
374000,236
375000,301
376000,304
377000,495
378000,254
379000,311
380000,291
381000,84
382000,169
383000,239
384000,483
385000,310
386000,484
387000,227
388000,463
389000,279
390000,423
391000,189
392000,157
393000,404
394000,124
395000,402
396000,479
397000,456
398000,216
399000,463
400000,391
401000,287
402000,280
403000,263
404000,212
405000,350
406000,80
407000,363
408000,262
409000,196
410000,224
411000,80
412000,292
413000,435
414000,217
415000,291
416000,131
417000,376
418000,256
419000,264
420000,255
421000,209
422000,459
423000,170
424000,265
425000,197
426000,491
427000,326
428000,222
429000,111
430000,158
431000,146
432000,357
433000,402
434000,105
435000,209
436000,223
437000,77
438000,83
439000,208
440000,238
441000,325
442000,481
443000,160
444000,456
445000,231
446000,245
447000,361
448000,92
449000,418
450000,227
451000,64
452000,209
453000,158
454000,224
455000,134
456000,359
457000,467
458000,176
459000,253
460000,314
461000,400
462000,260
463000,288
464000,214
465000,460
466000,479
467000,164
468000,310
469000,157
470000,384
471000,254
472000,342
473000,133
474000,224
475000,270
476000,457
477000,408
478000,70
479000,358
480000,62
481000,450
482000,156
483000,342
484000,144
485000,249
486000,170
487000,483
488000,328
489000,369
490000,71
491000,424
492000,201
493000,309
494000,99
495000,117
496000,273
497000,458
498000,183
499000,88
500000,443
501000,218
502000,430
503000,359
504000,486
505000,493
506000,471
507000,256
508000,381
509000,315
510000,446
511000,99
512000,69
513000,267
514000,255
515000,324
516000,478
517000,75
518000,439
519000,320
520000,275
521000,188
522000,364
523000,371
524000,321
525000,324
526000,199
527000,330
528000,359
529000,457
530000,145
531000,69
532000,491
533000,67
534000,65
535000,387
536000,146
537000,353
538000,456
539000,482
540000,84
541000,439
542000,434
543000,175
544000,85
545000,494
546000,293
547000,477
548000,355
549000,68
550000,313
551000,423
552000,301
553000,135
554000,305
555000,245
556000,492
557000,497
558000,175
559000,160
560000,63
561000,198
562000,397
563000,499
564000,343
565000,170
566000,442
567000,254
568000,462
569000,436
570000,175
571000,194
572000,427
573000,111
574000,360
575000,346
576000,397
577000,360
578000,365
579000,395
580000,429
581000,269
582000,275
583000,335
584000,473
585000,208
586000,199
587000,200
588000,79
589000,449
590000,66
591000,340
592000,238
593000,382
594000,451
595000,77
596000,234
597000,260
598000,78
599000,434
600000,359
601000,128
602000,383
603000,224
604000,480
605000,444
606000,156
607000,285
608000,292
609000,208
610000,136
611000,399
612000,394
613000,354
614000,232
615000,458
616000,215
617000,378
618000,487
619000,484
620000,202
621000,149
622000,418
623000,100
624000,130
625000,411
626000,167
627000,238
628000,421
629000,472
630000,173
631000,363
632000,107
633000,60
634000,237
635000,196
636000,92
637000,220
638000,447
639000,236
640000,336
641000,152
642000,372
643000,317
644000,121
645000,98
646000,413
647000,301
648000,98
649000,163
650000,491
651000,443
652000,98
653000,311
654000,499
655000,111
656000,349
657000,433
658000,407
659000,484
660000,168
661000,453
662000,127
663000,165
664000,360
665000,489
666000,259
667000,275
668000,283
669000,144
670000,300
671000,161
672000,495
673000,336
674000,127
675000,339
676000,465
677000,167
678000,364
679000,175
680000,69
681000,324
682000,277
683000,316
684000,280
685000,90
686000,440
687000,237
688000,203
689000,153
690000,97
691000,215
692000,336
693000,236
694000,371
695000,262
696000,154
697000,418
698000,93
699000,497
700000,375
701000,258
702000,228
703000,88
704000,167
705000,230
706000,180
707000,140
708000,172
709000,326
710000,288
711000,309
712000,440
713000,464
714000,69
715000,500
716000,129
717000,257
718000,282
719000,246
720000,402
721000,329
722000,474
723000,204
724000,387
725000,365
726000,264
727000,231
728000,375
729000,68
730000,283
731000,302
732000,167
733000,458
734000,318
735000,380
736000,90
737000,500
738000,66
739000,116
740000,369
741000,113
742000,299
743000,376
744000,186
745000,467
746000,224
747000,365
748000,185
749000,242
750000,377
751000,345
752000,269
753000,153
754000,472
755000,107
756000,114
757000,60
758000,378
759000,332
760000,74
761000,159
762000,121
763000,493
764000,295
765000,266
766000,460
767000,237
768000,103
769000,212
770000,89
771000,407
772000,353
773000,158
774000,176
775000,134
776000,459
777000,284
778000,214
779000,465
780000,362
781000,156
782000,360
783000,486
784000,365
785000,480
786000,408
787000,397
788000,397
789000,189
790000,377
791000,473
792000,228
793000,299
794000,349
795000,61
796000,297
797000,386
798000,221
799000,272
800000,201
801000,214
802000,167
803000,219
804000,469
805000,109
806000,126
807000,373
808000,270
809000,377
810000,88
811000,126
812000,290
813000,298
814000,411
815000,384
816000,80
817000,224
818000,494
819000,317
820000,111
821000,496
822000,491
823000,256
824000,259
825000,116
826000,388
827000,100
828000,387
829000,333
830000,146
831000,464
832000,156
833000,205
834000,69
835000,110
836000,360
837000,256
838000,230
839000,471
840000,216
841000,338
842000,100
843000,327
844000,245
845000,230
846000,391
847000,460
848000,267
849000,465
850000,426
851000,199
852000,260
853000,398
854000,100
855000,405
856000,278
857000,357
858000,118
859000,410
860000,307
861000,159
862000,198
863000,112
864000,493
865000,444
866000,491
867000,101
868000,108
869000,256
870000,124
871000,73
872000,124
873000,183
874000,103
875000,103
876000,376
877000,394
878000,127
879000,159
880000,410
881000,301
882000,195
883000,442
884000,222
885000,196
886000,425
887000,109
888000,485
889000,374
890000,238
891000,254
892000,355
893000,124
894000,441
895000,311
896000,245
897000,485
898000,132
899000,445
900000,337
901000,465
902000,220
903000,395
904000,125
905000,65
906000,486
907000,182
908000,194
909000,108
910000,444
911000,63
912000,115
913000,157
914000,273
915000,69
916000,175
917000,435
918000,457
919000,417
920000,60
921000,315
922000,350
923000,349
924000,351
925000,343
926000,75
927000,161
928000,179
929000,243
930000,148
931000,190
932000,247
933000,117
934000,172
935000,464
936000,282
937000,356
938000,227
939000,460
940000,241
941000,443
942000,294
943000,344
944000,73
945000,297
946000,118
947000,325
948000,321
949000,71
950000,106
951000,187
952000,465
953000,195
954000,461
955000,464
956000,410
957000,383
958000,121
959000,468
960000,123
961000,210
962000,285
963000,218
964000,319
965000,163
966000,269
967000,210
968000,101
969000,213
970000,126
971000,475
972000,135
973000,231
974000,485
975000,166
976000,160
977000,214
978000,430
979000,178
980000,284
981000,359
982000,473
983000,64
984000,265
985000,230
986000,431
987000,164
988000,168
989000,243
990000,121
991000,370
992000,94
993000,173
994000,86
995000,428
996000,266
997000,476
998000,372
999000,433
1000000,186
1001000,348
1002000,445
1003000,323
1004000,86
1005000,270
1006000,354
1007000,85
1008000,222
1009000,341
1010000,437
1011000,241
1012000,301
1013000,381
1014000,90
1015000,279
1016000,466
1017000,481
1018000,387
1019000,313
1020000,276
1021000,269
1022000,357
1023000,424
1024000,483
1025000,252
1026000,153
1027000,187
1028000,449
1029000,130
1030000,249
1031000,329
1032000,116
1033000,220
1034000,300
1035000,471
1036000,439
1037000,441
1038000,303
1039000,182
1040000,159
1041000,245
1042000,171
1043000,70
1044000,80
1045000,337
1046000,490
1047000,281
1048000,216
1049000,141
1050000,127
1051000,449
1052000,340
1053000,278
1054000,489
1055000,132
1056000,314
1057000,439
1058000,412
1059000,119
1060000,442
1061000,290
1062000,496
1063000,193
1064000,371
1065000,82
1066000,271
1067000,422
1068000,292
1069000,95
1070000,179
1071000,398
1072000,204
1073000,92
1074000,143
1075000,365
1076000,194
1077000,60
1078000,343
1079000,422
1080000,345
1081000,99
1082000,263
1083000,353
1084000,343
1085000,393
1086000,105
1087000,115
1088000,431
1089000,225
1090000,400
1091000,437
1092000,77
1093000,459
1094000,329
1095000,220
1096000,286
1097000,100
1098000,227
1099000,236
1100000,173
1101000,338
1102000,479
1103000,82
1104000,110
1105000,119
1106000,143
1107000,479
1108000,107
1109000,343
1110000,319
1111000,303
1112000,88
1113000,314
1114000,343
1115000,394
1116000,323
1117000,403
1118000,256
1119000,315
1120000,106
1121000,250
1122000,363
1123000,319
1124000,60
1125000,430
1126000,93
1127000,87
1128000,241
1129000,188
1130000,395
1131000,348
1132000,345
1133000,357
1134000,162
1135000,212
1136000,130
1137000,105
1138000,268
1139000,375
1140000,184
1141000,130
1142000,173
1143000,267
1144000,478
1145000,362
1146000,201
1147000,250
1148000,442
1149000,153
1150000,67
1151000,72
1152000,414
1153000,207
1154000,164
1155000,133
1156000,365
1157000,106
1158000,395
1159000,400
1160000,204
1161000,313
1162000,473
1163000,361
1164000,457
1165000,373
1166000,105
1167000,493
1168000,232
1169000,284
1170000,90
1171000,182
1172000,290
1173000,163
1174000,445
1175000,175
1176000,388
1177000,469
1178000,145
1179000,272
1180000,473
1181000,374
1182000,223
1183000,497
1184000,271
1185000,437
1186000,146
1187000,216
1188000,177
1189000,380
1190000,268
1191000,143
1192000,479
1193000,94
1194000,132
1195000,248
1196000,139
1197000,418
1198000,419
1199000,164
1200000,246
1201000,231
1202000,310
1203000,343
1204000,131
1205000,200
1206000,212
1207000,72
1208000,360
1209000,143
1210000,494
1211000,141
1212000,321
1213000,186
1214000,70
1215000,296
1216000,309
1217000,287
1218000,317
1219000,369
1220000,461
1221000,78
1222000,471
1223000,90
1224000,315
1225000,336
1226000,288
1227000,348
1228000,305
1229000,160
1230000,441
1231000,391
1232000,177
1233000,160
1234000,348
1235000,78
1236000,98
1237000,119
1238000,83
1239000,329
1240000,499
1241000,439
1242000,217
1243000,407
1244000,211
1245000,333
1246000,250
1247000,142
1248000,357
1249000,414
1250000,463
1251000,202
1252000,296
1253000,346
1254000,70
1255000,358
1256000,304
1257000,124
1258000,345
1259000,273
1260000,399
1261000,393
1262000,275
1263000,397
1264000,234
1265000,159
1266000,93
1267000,317
1268000,300
1269000,474
1270000,319
1271000,239
1272000,124
1273000,309
1274000,152
1275000,189
1276000,382
1277000,83
1278000,94
1279000,431
1280000,222
1281000,397
1282000,198
1283000,271
1284000,439
1285000,303
1286000,111
1287000,349
1288000,359
1289000,259
1290000,366
1291000,301
1292000,117
1293000,448
1294000,486
1295000,296
1296000,209
1297000,118
1298000,226
1299000,479
1300000,484
1301000,363
1302000,369
1303000,124
1304000,447
1305000,181
1306000,187
1307000,119
1308000,300
1309000,167
1310000,338
1311000,144
1312000,471
1313000,403
1314000,398
1315000,135
1316000,438
1317000,228
1318000,430
1319000,197
1320000,488
1321000,400
1322000,461
1323000,320
1324000,273
1325000,93
1326000,84
1327000,303
1328000,210
1329000,170
1330000,160
1331000,63
1332000,312
1333000,311
1334000,232
1335000,498
1336000,294
1337000,320
1338000,77
1339000,65
1340000,388
1341000,87
1342000,397
1343000,105
1344000,308
1345000,317
1346000,85
1347000,262
1348000,194
1349000,278
1350000,488
1351000,215
1352000,332
1353000,218
1354000,186
1355000,432
1356000,491
1357000,284
1358000,236
1359000,408
1360000,455
1361000,345
1362000,490
1363000,444
1364000,207
1365000,425
1366000,75
1367000,319
1368000,148
1369000,422
1370000,472
1371000,194
1372000,91
1373000,291
1374000,207
1375000,372
1376000,79
1377000,278
1378000,169
1379000,91
1380000,315
1381000,451
1382000,260
1383000,181
1384000,116
1385000,433
1386000,477
1387000,185
1388000,213
1389000,143
1390000,499
1391000,500
1392000,205
1393000,112
1394000,271
1395000,197
1396000,238
1397000,118
1398000,163
1399000,295
1400000,135
1401000,453
1402000,216
1403000,82
1404000,194
1405000,373
1406000,378
1407000,80
1408000,173
1409000,441
1410000,230
1411000,87
1412000,338
1413000,165
1414000,414
1415000,177
1416000,472
1417000,268
1418000,118
1419000,404
1420000,163
1421000,80
1422000,96
1423000,405
1424000,166
1425000,165
1426000,121
1427000,475
1428000,111
1429000,235
1430000,186
1431000,177
1432000,88
1433000,203
1434000,457
1435000,93
1436000,354
1437000,249
1438000,281
1439000,410
1440000,490
1441000,278
1442000,478
1443000,180
1444000,82
1445000,206
1446000,473
1447000,431
1448000,431
1449000,254
1450000,304
1451000,243
1452000,174
1453000,369
1454000,241
1455000,444
1456000,234
1457000,453
1458000,331
1459000,267
1460000,289
1461000,468
1462000,204
1463000,466
1464000,249
1465000,221
1466000,159
1467000,129
1468000,168
1469000,263
1470000,117
1471000,71
1472000,500
1473000,307
1474000,365
1475000,493
1476000,121
1477000,126
1478000,177
1479000,470
1480000,182
1481000,435
1482000,114
1483000,68
1484000,69
1485000,94
1486000,487
1487000,223
1488000,331
1489000,465
1490000,274
1491000,411
1492000,225
1493000,162
1494000,123
1495000,335
1496000,416
1497000,487
1498000,101
1499000,348
1500000,343
1501000,223
1502000,245
1503000,218
1504000,98
1505000,157
1506000,378
1507000,81
1508000,178
1509000,315
1510000,356
1511000,321
1512000,153
1513000,305
1514000,91
1515000,174
1516000,112
1517000,313
1518000,282
1519000,396
1520000,73
1521000,181
1522000,305
1523000,100
1524000,165
1525000,358
1526000,106
1527000,497
1528000,97
1529000,440
1530000,456
1531000,83
1532000,155
1533000,204
1534000,165
1535000,335
1536000,94
1537000,270
1538000,205
1539000,82
1540000,249
1541000,398
1542000,247
1543000,241
1544000,400
1545000,478
1546000,207
1547000,297
1548000,206
1549000,174
1550000,104
1551000,313
1552000,67
1553000,402
1554000,113
1555000,160
1556000,349
1557000,300
1558000,99
1559000,93
1560000,406
1561000,254
1562000,235
1563000,221
1564000,417
1565000,167
1566000,147
1567000,404
1568000,197
1569000,294
1570000,171
1571000,446
1572000,418
1573000,367
1574000,420
1575000,98
1576000,460
1577000,276
1578000,238
1579000,381
1580000,64
1581000,446
1582000,104
1583000,104
1584000,362
1585000,422
1586000,257
1587000,380
1588000,228
1589000,86
1590000,225
1591000,435
1592000,260
1593000,421
1594000,115
1595000,193
1596000,467
1597000,206
1598000,414
1599000,257
1600000,320
1601000,359
1602000,483
1603000,209
1604000,113
1605000,319
1606000,287
1607000,428
1608000,482
1609000,126
1610000,262
1611000,305
1612000,174
1613000,268
1614000,293
1615000,90
1616000,203
1617000,351
1618000,315
1619000,148
1620000,255
1621000,239
1622000,165
1623000,173
1624000,312
1625000,77
1626000,480
1627000,115
1628000,80
1629000,284
1630000,498
1631000,351
1632000,474
1633000,170
1634000,162
1635000,269
1636000,131
1637000,224
1638000,133
1639000,415
1640000,418
1641000,114
1642000,481
1643000,285
1644000,135
1645000,371
1646000,69
1647000,388
1648000,432
1649000,485
1650000,309
1651000,218
1652000,81
1653000,73
1654000,82
1655000,404
1656000,478
1657000,378
1658000,61
1659000,64
1660000,377
1661000,223
1662000,395
1663000,453
1664000,206
1665000,436
1666000,76
1667000,469
1668000,269
1669000,359
1670000,224
1671000,251
1672000,277
1673000,133
1674000,146
1675000,422
1676000,207
1677000,116
1678000,441
1679000,489
1680000,256
1681000,67
1682000,163
1683000,382
1684000,476
1685000,129
1686000,451
1687000,175
1688000,74
1689000,150
1690000,268
1691000,346
1692000,174
1693000,97
1694000,279
1695000,116
1696000,274
1697000,73
1698000,296
1699000,414
1700000,389
1701000,473
1702000,305
1703000,355
1704000,384
1705000,260
1706000,230
1707000,232
1708000,87
1709000,89
1710000,311
1711000,136
1712000,237
1713000,131
1714000,392
1715000,381
1716000,405
1717000,305
1718000,353
1719000,461
1720000,86
1721000,157
1722000,459
1723000,130
1724000,128
1725000,359
1726000,412
1727000,459
1728000,490
1729000,445
1730000,448
1731000,213
1732000,161
1733000,317
1734000,104
1735000,123
1736000,135
1737000,203
1738000,206
1739000,86
1740000,168
1741000,222
1742000,488
1743000,174
1744000,168
1745000,142
1746000,350
1747000,133
1748000,158
1749000,288
1750000,454
1751000,363
1752000,217
1753000,421
1754000,133
1755000,437
1756000,243
1757000,335
1758000,254
1759000,263
1760000,165
1761000,469
1762000,398
1763000,154
1764000,351
1765000,401
1766000,313
1767000,109
1768000,476
1769000,177
1770000,174
1771000,250
1772000,388
1773000,287
1774000,394
1775000,153
1776000,324
1777000,178
1778000,276
1779000,160
1780000,98
1781000,85
1782000,425
1783000,283
1784000,400
1785000,175
1786000,308
1787000,222
1788000,459
1789000,376
1790000,120
1791000,91
1792000,369
1793000,332
1794000,226
1795000,66
1796000,357
1797000,406
1798000,434
1799000,403
1800000,497
1801000,253
1802000,420
1803000,216
1804000,365
1805000,269
1806000,471
1807000,350
1808000,385
1809000,227
1810000,103
1811000,70
1812000,124
1813000,344
1814000,137
1815000,412
1816000,125
1817000,248
1818000,63
1819000,467
1820000,285
1821000,418
1822000,246
1823000,91
1824000,360
1825000,498
1826000,367
1827000,90
1828000,149
1829000,231
1830000,238
1831000,217
1832000,325
1833000,485
1834000,136
1835000,414
1836000,219
1837000,446
1838000,143
1839000,307
1840000,345
1841000,487
1842000,390
1843000,84
1844000,191
1845000,268
1846000,426
1847000,332
1848000,183
1849000,451
1850000,188
1851000,110
1852000,230
1853000,221
1854000,111
1855000,114
1856000,274
1857000,161
1858000,406
1859000,124
1860000,270
1861000,346
1862000,441
1863000,85
1864000,459
1865000,144
1866000,337
1867000,107
1868000,387
1869000,439
1870000,342
1871000,255
1872000,125
1873000,459
1874000,72
1875000,202
1876000,65
1877000,393
1878000,167
1879000,467
1880000,363
1881000,237
1882000,402
1883000,401
1884000,444
1885000,221
1886000,410
1887000,473
1888000,79
1889000,405
1890000,432
1891000,282
1892000,73
1893000,303
1894000,498
1895000,279
1896000,141
1897000,454
1898000,489
1899000,97
1900000,268
1901000,90
1902000,140
1903000,256
1904000,194
1905000,273
1906000,165
1907000,487
1908000,91
1909000,495
1910000,381
1911000,289
1912000,186
1913000,393
1914000,451
1915000,149
1916000,286
1917000,75
1918000,316
1919000,172
1920000,251
1921000,346
1922000,95
1923000,470
1924000,339
1925000,478
1926000,273
1927000,399
1928000,492
1929000,238
1930000,227
1931000,236
1932000,103
1933000,476
1934000,301
1935000,467
1936000,279
1937000,435
1938000,231
1939000,103
1940000,245
1941000,277
1942000,66
1943000,189
1944000,404
1945000,342
1946000,351
1947000,131
1948000,455
1949000,241
1950000,70
1951000,407
1952000,248
1953000,97
1954000,398
1955000,466
1956000,485
1957000,420
1958000,260
1959000,237
1960000,124
1961000,475
1962000,69
1963000,98
1964000,242
1965000,117
1966000,142
1967000,279
1968000,216
1969000,414
1970000,66
1971000,162
1972000,81
1973000,63
1974000,141
1975000,272
1976000,202
1977000,306
1978000,460
1979000,304
1980000,380
1981000,243
1982000,438
1983000,329
1984000,337
1985000,69
1986000,71
1987000,451
1988000,67
1989000,312
1990000,163
1991000,383
1992000,431
1993000,347
1994000,212
1995000,70
1996000,379
1997000,233
1998000,241
1999000,347
2000000,420
2001000,422
2002000,443
2003000,447
2004000,212
2005000,147
2006000,178
2007000,476
2008000,254
2009000,60
2010000,323
2011000,304
2012000,429
2013000,463
2014000,484
2015000,175
2016000,138
2017000,140
2018000,106
2019000,428
2020000,473
2021000,150
2022000,170
2023000,157
2024000,65
2025000,119
2026000,100
2027000,166
2028000,192
2029000,78
2030000,65
2031000,144
2032000,249
2033000,69
2034000,327
2035000,196
2036000,132
2037000,316
2038000,105
2039000,333
2040000,134
2041000,217
2042000,468
2043000,219
2044000,81
2045000,461
2046000,126
2047000,425
2048000,427
2049000,386
2050000,230
2051000,314
2052000,268
2053000,62
2054000,444
2055000,436
2056000,140
2057000,322
2058000,60
2059000,272
2060000,205
2061000,254
2062000,488
2063000,285
2064000,393
2065000,401
2066000,219
2067000,169
2068000,261
2069000,453
2070000,149
2071000,85
2072000,415
2073000,296
2074000,120
2075000,401
2076000,460
2077000,346
2078000,282
2079000,341
2080000,100
2081000,284
2082000,153
2083000,479
2084000,127
2085000,257
2086000,65
2087000,218
2088000,311
2089000,165
2090000,215
2091000,490
2092000,311
2093000,391
2094000,173
2095000,81
2096000,430
2097000,442
2098000,200
2099000,81
2100000,471
2101000,85
2102000,279
2103000,346
2104000,395
2105000,142
2106000,423
2107000,491
2108000,152
2109000,224
2110000,230
2111000,394
2112000,461
2113000,192
2114000,149
2115000,126
2116000,223
2117000,157
2118000,295
2119000,252
2120000,167
2121000,99
2122000,381
2123000,318
2124000,93
2125000,254
2126000,66
2127000,482
2128000,343
2129000,233
2130000,495
2131000,327
2132000,252
2133000,171
2134000,443
2135000,192
2136000,414
2137000,218
2138000,265
2139000,496
2140000,130
2141000,391
2142000,492
2143000,175
2144000,272
2145000,62
2146000,193
2147000,489
2148000,455
2149000,316
2150000,356
2151000,474
2152000,241
2153000,181
2154000,342
2155000,74
2156000,482
2157000,429
2158000,303
2159000,139
2160000,175
2161000,148
2162000,95
2163000,274
2164000,134
2165000,207
2166000,490
2167000,457
2168000,176
2169000,472
2170000,250
2171000,126
2172000,473
2173000,464
2174000,284
2175000,165
2176000,409
2177000,409
2178000,117
2179000,306
2180000,244
2181000,93
2182000,385
2183000,301
2184000,77
2185000,205
2186000,119
2187000,418
2188000,256
2189000,425
2190000,360
2191000,346
2192000,436
2193000,447
2194000,376
2195000,273
2196000,237
2197000,394
2198000,106
2199000,466
2200000,330
2201000,302
2202000,107
2203000,230
2204000,367
2205000,392
2206000,366
2207000,472
2208000,314
2209000,86
2210000,60
2211000,417
2212000,186
2213000,485
2214000,389
2215000,60
2216000,202
2217000,425
2218000,346
2219000,193
2220000,204
2221000,335
2222000,330
2223000,451
2224000,103
2225000,78
2226000,140
2227000,84
2228000,277
2229000,225
2230000,77
2231000,128
2232000,405
2233000,209
2234000,302
2235000,339
2236000,263
2237000,259
2238000,352
2239000,112
2240000,199
2241000,316
2242000,474
2243000,110
2244000,346
2245000,385
2246000,307
2247000,388
2248000,300
2249000,283
2250000,68
2251000,61
2252000,399
2253000,474
2254000,302
2255000,62
2256000,309
2257000,204
2258000,442
2259000,356
2260000,254
2261000,285
2262000,299
2263000,191
2264000,296
2265000,360
2266000,280
2267000,310
2268000,317
2269000,288
2270000,269
2271000,243
2272000,263
2273000,402
2274000,100
2275000,428
2276000,313
2277000,438
2278000,252
2279000,206
2280000,286
2281000,461
2282000,105
2283000,368
2284000,408
2285000,348
2286000,302
2287000,456
2288000,213
2289000,333
2290000,180
2291000,323
2292000,288
2293000,493
2294000,388
2295000,235
2296000,465
2297000,110
2298000,408
2299000,100
2300000,302
2301000,317
2302000,474
2303000,438
2304000,476
2305000,307
2306000,365
2307000,409
2308000,357
2309000,480
2310000,236
2311000,146
2312000,157
2313000,446
2314000,281
2315000,433
2316000,113
2317000,207
2318000,336
2319000,353
2320000,99
2321000,231
2322000,267
2323000,90
2324000,193
2325000,369
2326000,99
2327000,162
2328000,136
2329000,346
2330000,403
2331000,173
2332000,117
2333000,370
2334000,178
2335000,238
2336000,465
2337000,134
2338000,433
2339000,349
2340000,263
2341000,217
2342000,321
2343000,435
2344000,307
2345000,240
2346000,89
2347000,343
2348000,144
2349000,157
2350000,167
2351000,338
2352000,261
2353000,361
2354000,381
2355000,479
2356000,454
2357000,463
2358000,276
2359000,206
2360000,91
2361000,89
2362000,361
2363000,421
2364000,288
2365000,297
2366000,347
2367000,199
2368000,313
2369000,281
2370000,500
2371000,458
2372000,395
2373000,135
2374000,461
2375000,95
2376000,474
2377000,317
2378000,92
2379000,90
2380000,335
2381000,470
2382000,359
2383000,114
2384000,335
2385000,173
2386000,148
2387000,482
2388000,134
2389000,209
2390000,125
2391000,348
2392000,346
2393000,482
2394000,127
2395000,92
2396000,83
2397000,373
2398000,384
2399000,163
2400000,473
2401000,414
2402000,445
2403000,445
2404000,418
2405000,417
2406000,220
2407000,500
2408000,318
2409000,183
2410000,435
2411000,267
2412000,487
2413000,228
2414000,485
2415000,435
2416000,105
2417000,326
2418000,394
2419000,102
2420000,365
2421000,334
2422000,431
2423000,323
2424000,378
2425000,259
2426000,465
2427000,417
2428000,192
2429000,360
2430000,85
2431000,484
2432000,452
2433000,144
2434000,198
2435000,191
2436000,207
2437000,236
2438000,409
2439000,246
2440000,430
2441000,162
2442000,164
2443000,338
2444000,363
2445000,237
2446000,123
2447000,367
2448000,148
2449000,204
2450000,384
2451000,285
2452000,460
2453000,288
2454000,87
2455000,121
2456000,92
2457000,175
2458000,124
2459000,337
2460000,120
2461000,229
2462000,362
2463000,61
2464000,130
2465000,158
2466000,81
2467000,92
2468000,197
2469000,383
2470000,410
2471000,137
2472000,409
2473000,422
2474000,95
2475000,499
2476000,242
2477000,275
2478000,280
2479000,345
2480000,67
2481000,320
2482000,402
2483000,96
2484000,127
2485000,93
2486000,384
2487000,352
2488000,333
2489000,259
2490000,104
2491000,485
2492000,134
2493000,466
2494000,239
2495000,435
2496000,107
2497000,109
2498000,479
2499000,344
